Date;Time;Location;Operator;Starting point;Route;Type;Aboard;Fatalities;Summary;Loc_Latitude;Loc_Longitude;Start_Latitude;Start_Longitude;Temp_Max;Temp_Min;Precipitation;Wind_Max;Cloud_Cover;Pressure;General_Conditions
1943-01-08;15:00:00;Ploesti, Romania;Military - U.S. Army Air Forces;Bombing run;Bombing run;Consolidated B-24;10;10;Crashed into a women's prison after being hit by anti-aircraft fire while on a bombing run.;44,95368;26,0271744;51,3543391;5,3443679;-1,1;-10;0;9;38;997,3;Partly Cloudy
1943-07-08;05:20:00;Off Townsville, Australia;Military - U.S. Air Force;Townsville ;Townsville - Brisbane;Douglas C-47-DL;27;27;Crashed into the ocean.;-19,2569391;146,8239537;-19,2569391;146,8239537;24,4;14,8;0;14;26;1014,9;Partly Cloudy
1943-11-08;;Fort Hertz, China;China National Aviation Corporation;;;Douglas C-53;3;3;The cargo plane was shot down by Japanese fighters.;32,7249805;-97,4626758;;;14,8;6,2;0;28,2;0;999,2;Clear
1943-08-27;;Rio de Janeiro, Brazil;VASP;;;Junkers JU-52/3m;21;18;Struck a Naval Academy building while attemptin to take off.  The plane then broke in two and fell into the harbor. The plane was named 'City of Rio de Janiero.';-22,9110137;-43,2093727;;;27,2;16,9;0;17,6;44;1011,7;Partly Cloudy
1943-10-09;16:00:00;Off Galveston, Texas;Military - U.S. Army Air Forces;;;Boeing B-17F / Boeing B-17F;22;22;Midair collision over the Gulf of Mexico while flying in formation. Eleven killed on each plane.;29,3872254;-94,992736;;;25,8;13,5;0;8,9;27;1018;Partly Cloudy
1943-09-20;08:50:00;Near Maxton, North Carolina;Military - U.S. Army Air Forces;;;Douglas C-53D-DO;25;25;Crashed into a wooded area after nearly colliding with a glider being towed by another aircraft.  The evasive maneuver caused the aircraft to stall and crash.;34,7351615;-79,3489317;;;20,3;16,8;41;13;100;1012,3;"Heavy Rain; Overcast"
1943-09-22;06:00:00;Near Calcutta, India;Military - U.S. Army Air Forces;;;Douglas C-53;20;20;Cashed into trees shortly after taking off.;22,5726459;88,3638953;;;27,8;24,2;23,4;15,1;100;998,8;"Heavy Rain; Overcast"
1943-10-15;23:17:00;Near Centerville, Tennessee;American Airlines;Nashville ;Nashville - Memphis;Douglas DC3-G102;15;15;The aircraft struck the ground nose-first in a vertical attitude while en route and was completely demolished by the impact. Inability of the aircraft to gain or maintain altitude due to carburetor ice, propeller ice or wing ice or some combination of these icing conditions, while over terrain and in weather unsuitable for an emergency landing.;35,7789565;-87,4669587;36,1622767;-86,7742984;21;11,6;0;23,2;30;991,4;Partly Cloudy
1943-10-19;;St. Donat, Quebec, Canada;Military - Royal Canadian Air Force;;;Consolidated B-24;24;24;The plane crashed in a snowstorm, on a cliff near the summit of Black Mountain, 60 miles north of its destination, Montreal. The wreckage was located three years later.;46,318718;-74,221916;;;7,6;1,6;1,3;22,2;85;959,4;"Rain; Overcast"
1943-10-22;;Hallo, Sweden;AB Aerotransport;;;Douglas DC-3;15;13;Shot down by a Ju88, German military aircraft.;57,057277;14,9145772;;;11,9;9,7;12,2;27,6;100;988,2;"Heavy Rain; Overcast"
1943-10-22;20:20:00;Columbus, Georgia;Military - U.S. Army Air Forces;;;Douglas C-47-DL;20;20;Stalled when it was making a descending turn during a parachute exercise.;32,4610708;-84,9880449;;;27,9;15,4;0;13;0;1007;Clear
1943-08-11;;Poona, India;Military - Indian Air Force;;;;1;1;Crashed into a village.;18,5213738;73,8545071;;;22,4;20;17,9;16,2;100;946,8;"Heavy Rain; Overcast"
1943-11-19;;Kunming, China;China National Aviation Corporation;;;Douglas C-53;3;2;The cargo plane crashed short of the runway in poor weather conditions.;25,0363006;102,7086139;;;7,3;2,6;0,9;10,5;100;816,4;"Fog; Rain; Overcast"
1943-11-19;;Kunming, China;China National Aviation Corporation;;;Douglas C-47;3;3;A navigational error caused the cargo plane to strike a mountain.;25,0363006;102,7086139;;;7,3;2,6;0,9;10,5;100;816,4;"Fog; Rain; Overcast"
1943-11-26;;Port Moresby, New Guinea;Qantas;;;Lockheed L-18-56 Lodestar;15;15;Flew into a hill shortly after talking off from Ward's Strip operated by Qantas for Allied Directorate of Air Transport.;-9,4099744;147,1734397;;;27,1;23,2;5,1;12,3;86;1005;"Rain; Overcast"
1943-12-18;;Suifu, China;China National Aviation Corporation;;;Douglas C-47;3;3;The cargo plane struck a mountain while attempting a go-around.;28,58689;104,718661;;;16,2;4,3;0;7,4;21;974,7;Partly Cloudy
1943-12-19;09:20:00;Canal Creek, Australia;Military - U.S. Air Force;;;Douglas C-47A-60-DL;31;31;;-22,947057;150,4260131;;;31,6;23,1;1,6;13;77;998,6;"Rain; Mostly Cloudy"
1943-12-29;15:00:00;Lakeside, Utah;Military - U.S. Army Air Forces / Military - U.S. Army Air Forces;Wendover Field ;Wendover Field - Pocatello AAB;Consolidated B-24 / Consolidated B-24;25;25;A midair collision occurred while on a cross-country flight flying in formation. Twelve kiled aboard 4207183 and thirteen aboard 42-7408. Faulty flying technique displayed by the pilot of 42-7183.;41,2224303;-112,8655343;51,7177969;-0,7481047;-1,1;-7,4;0;8,3;99;873;"Fog; Overcast"
1944-01-15;;Belgrad, Yugoslavia;Deutsche Lufthansa;;;Junkers JU-52/3m;5;5;Pilot error.;44,7880163;20,4522489;;;6;0,8;5,1;19,7;93;1012,3;"Rain; Overcast"
1944-10-02;23:36:00;Memphis, Tennessee;American Airlines;Little Rock ;Little Rock - Memphis;Douglas DC-3;24;24;The aircraft crashed into a river and sank ,18 miles southwest of Memphis, in a snowstorm, while en route from Little Rock. Cause undetermined.;35,1460249;-90,0517638;34,7465071;-92,2896267;27,8;18;0;9,6;14;1008,4;Clear
1944-02-20;;China;China National Aviation Corporation;;;Douglas C-47;2;2;The cargo plane flew into a mountain;35,000074;104,999927;;;-1,4;-8,8;0,9;10,8;95;802,4;"Snow; Fog; Rain; Overcast"
1944-02-21;;Eubeoa, Greece;Deutsche Lufthansa;;;Junkers JU-52/3m;16;16;The plane missing and never found.;38,9953683;21,9877132;;;1;-2;11,9;10,7;98;897,7;"Snow; Heavy Rain; Overcast"
1944-03-22;;New Guinea;Military - U.S. Army;Port Moreaby ;Port Moreaby - Nadzab;Consolidated B-24 Liberator;21;21;Disappeared while en route on a non-combat mission. Wreckage found 39 years later on 4/30/1983.;-5,5226203;142,0871194;;;25,3;18,9;0,2;4,2;99;952,4;"Fog; Rain; Overcast"
1944-06-04;15:48:00;Near Nome, Alaska;Pan American World Airways;Nome ;Nome - Fairbanks;Pilgrim 100B;6;6;Crashed shortly after takeoff in a snow storm. Failure of the pilot to recognize his proximity to the ground due to heavy snow which entirely covered the terrain.;64,4975098;-165,4061701;64,4975098;-165,4061701;4,6;0,1;0;15,1;96;1015;Overcast
1944-04-17;;Belgrad, Yugoslavia;Deutsche Lufthansa;;;Junkers JU-52/3m;7;5;Shot down by allied fighters.;44,7880163;20,4522489;;;25,2;11,9;0;21,5;45;993,9;Partly Cloudy
1944-04-21;;Frederikstad, Norway;Deutsche Lufthansa;;;Douglas DC-3;20;9;Pilot error.;54,3760004;9,0897716;;;12,5;5,3;0,8;25,4;55;1020,4;"Rain; Mostly Cloudy"
1944-04-25;;Montreal, Canada;Military - Royal Air Force;Montreal, Canada ;Montreal, Canada - European air base;Consolidated Liberator;16;16;Crashed into a row of houses shortly after taking off from Dorval Airport.;45,5031824;-73,5698065;45,5031824;-73,5698065;4,1;3,1;13,9;16,4;100;1000,5;"Heavy Rain; Overcast"
1944-05-26;;Between Calcutta to Dinjan, China;China National Aviation Corporation;Calcutta ;Calcutta - Dinjan;Douglas C-47;12;12;While enroute the crew got lost and crashed into 22,000 foot mountain in Tibet. Bad weather prevented the pilot from getting a bearing on any radio station.;35,000074;104,999927;22,5726459;88,3638953;19;7,8;0;17,5;78;799,8;Mostly Cloudy
1944-05-27;;Off Calcutta, India;China National Aviation Corporation;;;Douglas DC-3;14;14;Crashed at sea in poor weather conditions.;22,5726459;88,3638953;;;37;28,8;0;32,8;19;1000,1;"Windy; Clear"
1944-06-06;01:30:00;Carentan, France;Military - U.S. Army Air Forces;;;Douglas C-47A-DL;22;22;Shot down by anti-aircraft fire during the Normandy invasion.;49,2947659;-1,2523119;;;15,5;11,6;0,2;21,7;72;1009,1;"Rain; Mostly Cloudy"
1944-06-06;02:00:00;Flamanville, France;Military - U.S. Army Air Forces;;;Douglas C-47A;22;22;Shot down by anti-aircraft fire during the Normandy invasion.;49,6348243;0,839636;;;12,9;10,5;1,7;24,4;54;993,4;"Rain; Mostly Cloudy"
1944-06-06;01:15:00;Barneville, France;Military - U.S. Army Air Forces;;;Douglas C-47A;22;22;Shot down by anti-aircraft fire during the Normandy invasion.;49,3891667;0,1886111;;;13,3;11,6;0,9;25,3;54;1006,1;"Rain; Mostly Cloudy"
1944-08-06;;Kunming, China;China National Aviation Corporation;Dijan ;Dijan - Kunming;Douglas C-47;6;6;The plane discintigrated in mid-aid. The jack pad had been removed from the right wing root. This left 4 large holes directly under the fuel tanks and directly in line with the exhaust. When the throttles were cut to descend, the flame only went as far back as the holes. There the flames went up around the fuel tank, igniting the fumes and blew the wing off.;25,0363006;102,7086139;50,4253603;6,0305176;25,4;17,3;5,5;9,4;92;810,8;"Rain; Overcast"
1944-06-18;;Kweilin, China;China National Aviation Corporation;Kunming ;Kunming - Chungking,;Douglas C-47;4;2;Diverted to Kweilin after Chunking was below minimums. After holding over Kweilin for 3 hours, the aircraft ran out of gas, hit mountain and was demolished.;22,3287167;114,159502;25,0363006;102,7086139;28,5;24,7;17;12,7;89;998,7;"Heavy Rain; Overcast"
1944-06-20;;Porto Alegre, Brazil;Varig;;;Lockheed 10C Electra;10;10;Crashed into a river.;-30,0324999;-51,2303767;;;20,9;11,1;2;13,7;79;1007,8;"Rain; Mostly Cloudy"
1944-07-26;03:00:00;North AtlantiOcean;Military - U.S. Army Air Forces;England ;England - Long Island, N.Y.;Douglas C-54A-DO (DC-4);26;26;Disappeared while en route from Iceland to Newfoundland.;;;52,5310214;-1,2649062;;;;;;;Unknown
1944-07-27;16:00:00;Port Logan, Scotland;Military - U.S. Army Air Forces;Bristol ;Bristol - Preswick;Douglas C-47A-DK;22;22;As the aircraft approached land, it began a climb but was not able to gain sufficient altitude to clear a cloud shrouded cliff.;54,7234041;-4,9546277;51,4538022;-2,5972985;15,8;14;2;23,7;76;1005;"Rain; Mostly Cloudy"
1944-07-31;;Funafuti, Gilbert Islands, PacifiOcean;Pan American Airways;;;Consolidated Catalina PB2Y-3R;24;22;While taking off in the dark, the aircraft's wingtip collided with the jackpole mast of an anchored liberty ship which had slipped anchor and drifted, unlighted, into the seaplane area.  The aircraft then spun out of control, and crashed into the ocean and sank.;-8,5199633;179,1982548;;;27,9;26;16,6;38,7;73;1010,5;"Heavy Rain; Windy; Mostly Cloudy"
1944-03-08;20:30:00;Naper, Nebraska;Military - U.S. Army Air Forces;Bruning, NB ;Bruning, NB - Pierre, SD;Douglas C-47A-DL;28;28;Crashed in a severe thunderstorm after possibly being hit by lightning and losing both engines.;42,9636101;-99,0967626;51,4194939;5,483386;-2,5;-13,5;0;24,7;18;951,7;Clear
1944-08-08;13:20:00;Off Antilla, Cuba;Pan American World Airways;Antilla ;Antilla - Miami;Sikorsky S-42 (flying boat);31;17;Crashed during the third attempt to lift from the water and sank into the ocean. Loss of control due to the captain's inexperience in handling the particular type of aircraft. The aircraft was named 'Hong Kong Clipper.';20,827544;-75,7400107;20,827544;-75,7400107;31,8;24,7;1,3;15,3;43;1015,3;"Rain; Partly Cloudy"
1944-12-08;18:20:00;Blythburgh, England;Military - U.S. Navy;;;Consolidated PB4Y-1;2;2;"Navy lieutenant Joseph P. Kennedy Jr., 29, brother of President John F. Kennedy, was killed while on a flying mission over England during World War II.  Kennedy volunteered for operation Aphrodite after completing two full combat tours and was killed when the explosive-laden PB4Y he was flying blew up in air.  He was intending to aim the ship and bail out, leaving another aircraft to guide the PB4Y via remote control to a German submarine pen on the French coast; it apparently exploded when he armed the switches.  The photographichase plane had President Franklin Roosevelt's son, Elliot Roosevelt, on board.";52,3209345;1,5979437;;;3,1;1,1;0,6;27,5;56;984,7;"Rain; Mostly Cloudy"
1944-08-23;10:45:00;Freckelton, England;Military - U.S. Air Force;;;Consolidated B-24H;3;3;The bomber crashed into a school and a cafe while attempting to land at Warton Air Depot in poor weather. The crash occurred during a thunderstorm with heavy rain and winds. Windshear.;52,5310214;-1,2649062;;;25,6;14,2;0,1;24,2;78;1005,9;"Rain; Mostly Cloudy"
1944-08-28;01:00:00;Preswick, Scotland;Military - U.S. Army Air Forces;;;Douglas C-54A-DC (DC-4);20;20;Crashed into a residential area in poor visiblility while attemping to land after a trans-Atlantiflilght.;55,503242;-4,6202504;;;15,6;12,2;7,2;26,7;65;1006,2;"Rain; Mostly Cloudy"
1944-08-30;;Sao Paulo, Brazil;Panair do Brasil;;;Lockheed 18 Lodestar;16;16;Crashed in fog.;-23,5506507;-46,6333824;;;27,4;15,7;0;17,1;57;929,6;Mostly Cloudy
1944-02-09;;Belgrad, Yugoslavia;Deutsche Lufthansa;;;Junkers JU52/3m;5;5;Shot down by allied fighters.;44,7880163;20,4522489;;;0,8;-5,4;2;8,6;98;988,3;"Snow; Rain; Overcast"
1944-07-09;;Near Mossman, Queensland, Australia;Military - Royal Netherlands East Indies Air Force;Merauke ;Merauke -- Cairns;C-47 Dakota DT-941;20;20;The plane went missing while en route from Merauke to Cairns. The last radio contact was 15 minutes before ETA.  A scientifiexpedition found the wreckage in January 1989, 65 km northwest from Cairns at a height of 1,200 meters.;-16,4614455;145,3726649;-7,7925193;140,0183252;25,9;21,4;0,2;17,2;38;1015,2;"Rain; Partly Cloudy"
1944-09-18;07:42:00;Alaska;U. S. Air Force;Elmindorf AFB, Anchorage ;Elmindorf AFB, Anchorage - Ladd Field, Fairbanks;Douglas C-47A-90-DL;19;19;Struck the side of a mountain while in full flight. Cause unknown but weather conditions suspected.;64,4459613;-149,680909;61,2163129;-149,894852;13,3;6,9;8,7;25,2;99;997,3;"Rain; Overcast"
1944-09-21;;Rio Doce, Brazil;Panair do Brasil;;;Lockheed 18 Lodestar;17;17;;-20,2447972;-42,8970432;;;25,3;16,9;0,3;14,6;56;978,8;"Rain; Mostly Cloudy"
1944-09-27;20:30:00;Near Dijon, France;Deutsche Lufthansa;Stuttgart ;Stuttgart - Barcelona;Focke-Wulf FW 200;9;9;Missing on a flight from France to Spain. Shot down by an American Bristol Beau allied night fighter.;47,3215806;5,0414701;48,7784485;9,1800132;14,2;8,8;0,6;13,6;74;989,4;"Rain; Mostly Cloudy"
1945-06-30;;Texas;Military - U.S. Air Force;;;Boeing TB-29A Super Fortress;12;12;;31,2638905;-98,5456116;;;35,1;24,4;0,1;25,6;42;971;"Rain; Partly Cloudy"
1944-07-10;;Near Sadiya, India;China National Aviation Corporation;Dinjan ;Dinjan - Suifu;Douglas C-47;3;3;Both wing of the cargo plane separated from the fuselage after the aircraft penetrated a thunderstorm.;27,8338439;95,6751942;;;29,9;25,7;7,6;6,5;92;987,9;"Rain; Overcast"
1944-10-10;;Bosnia;Deutsche Lufthansa;;;Junkers JU-52/3m;7;7;;44,3053476;17,5961467;;;11,6;4,4;0,7;17,3;63;845,2;"Rain; Mostly Cloudy"
1944-11-10;;Sydney, Australia;Qantas;;;Short S-23 (flying boat);30;1;On final approach with one engine shut-down, stalled 10 ft above the water and hull ruptured on impact.;-33,8698439;151,2082848;;;24,9;14,8;0;18,7;26;996,5;Partly Cloudy
1944-10-16;;Telemark, Norway;Deutsche Lufthansa;;;Junkers JU-52/3m;15;15;Crashed into a mountain in poor weather conditions.;59,3962677;8,66266;;;5,6;3,3;7,8;8,4;100;928,3;"Rain; Overcast"
1944-10-17;;Hungary;Deutsche Lufthansa;;;Junkers JU-52/3m;9;1;Shot down by British Mosquito fighters.;47,1817585;19,5060937;;;19,9;10,6;0;14,6;87;994,7;"Fog; Overcast"
1944-10-18;15:40:00;Birkenhead, England;Military - U.S. Army Air Forces;Liverpool ;Liverpool - New York;Consolidated B24H;24;24;Broke-up in flight either due to an explosion or catastrophistructural failure of the aircraft.;53,3895177;-3,0248007;53,4071991;-2,99168;12,2;10,4;6,4;40,1;67;983,4;"Rain; Windy; Mostly Cloudy"
1944-04-11;17:15:00;Hanford, California;Trans Continental and Western Air;San Francisco ;San Francisco - New York City;Douglas DC-3;24;24;The wing separated from the aircraft after entering a thunderstorm and encountering severe turbulence. The failure of the airplane's structure as a result of severe turbulence, an important contributing cause was the fact that the airplane was undoubtedly in an abnormal attitude of flight,  i.e., inverted, at the instant of structural failure. The cause of the airplane becoming inverted was not determined.;36,3277959;-119,6461565;37,7932754;-122,3963589;19,8;7,4;4,6;11,9;54;1006,7;"Rain; Mostly Cloudy"
1944-09-11;;Seljord, Norway;Military - U.S. Army Air Corps;;;;;;;59,5734454;8,5122534;;;12;2,8;0,7;12;79;951,9;"Rain; Mostly Cloudy"
1944-11-19;15:10:00;Lewes, England;Military - U.S. Army Air Forces;;;Douglas C-47A-DL;30;25;Flying in low overcast, the aircraft struck a hill, exploded and burned.;50,8746139;0,0051153;;;13,8;10,4;5,5;39,5;99;999;"Rain; Windy; Overcast"
